feature,coef
website company computer,-0.007998051597754154
website company,-0.007998051597754154
applicant allow connect,-0.007998051597754154
pornography years lcsw,-0.007998051597754154
claime applicant make,-0.007998051597754154
variety security relate,-0.007998051597754154
incident applicant allow,-0.007998051597754154
technology sor conduct,-0.007998051597754154
denied,-0.007998051597754154
physical unable,-0.007998051597754154
incident occur wednesday,-0.007998051597754154
day applicant purportedly,-0.007998051597754154
relate topics company,-0.007998051597754154
relate topics,-0.007998051597754154
usually annual basis,-0.007998051597754154
usually annual,-0.007998051597754154
fact misuse company,-0.007998051597754154
fact misuse,-0.007998051597754154
advise applicant warn,-0.007998051597754154
master degree answer,-0.007998051597754154
applicant applicant detect,-0.007998051597754154
incident inadvertent onetime,-0.007998051597754154
incident inadvertent,-0.007998051597754154
claime supervisor formally,-0.007998051597754154
pornography gx tr,-0.007998051597754154
state confidence applicant,-0.007998051597754154
state confidence,-0.007998051597754154
store hard drive,-0.007998051597754154
wednesday applicant supervisor,-0.007998051597754154
wednesday applicant,-0.007998051597754154
wednesday,-0.007998051597754154
applicant disclose reason,-0.007998051597754154
applicant disclose fact,-0.007998051597754154
pornography use company,-0.007998051597754154
hard drive company,-0.007998051597754154
unable serve longer,-0.007998051597754154
advise applicant avoid,-0.007998051597754154
adverse personal conduct,-0.007998051597754154
adverse personal,-0.007998051597754154
organization detect numerous,-0.007998051597754154
organization detect,-0.007998051597754154
associate degree 1999,-0.007998051597754154
57 applicant present,-0.007998051597754154
current employer far,-0.007998051597754154
view pornography june,-0.007998051597754154
view pornography gx,-0.007998051597754154
advise applicant detect,-0.007998051597754154
clearance eligibility doubt,-0.007998051597754154
10 spouse work,-0.007998051597754154
10 spouse,-0.007998051597754154
years lcsw evaluation,-0.007998051597754154
computer subject,-0.007998051597754154
child age 10,-0.007998051597754154
inappropriate site company,-0.007998051597754154
inappropriate site,-0.007998051597754154
inappropriate activity initiate,-0.007998051597754154
forensic analysis report,-0.007998051597754154
2005 child age,-0.007998051597754154
2005 child,-0.007998051597754154
company computer information,-0.007998051597754154
fact establish applicant,-0.007998051597754154
fact establish,-0.007998051597754154
inadvertently click link,-0.007998051597754154
2020 disorder,-0.007998051597754154
inappropriate material incident,-0.007998051597754154
inappropriate activity,-0.007998051597754154
applicant receive industrial,-0.007998051597754154
improper website classification,-0.007998051597754154
improper website,-0.007998051597754154
unable serve,-0.007998051597754154
applicant receive training,-0.007998051597754154
marry 2005 child,-0.007998051597754154
marry 2005,-0.007998051597754154
duty time connect,-0.007998051597754154
duty time,-0.007998051597754154
relate travel overseas,-0.007998051597754154
relate travel,-0.007998051597754154
duty unite state,-0.007998051597754154
computer permanent worksite,-0.007998051597754154
computer permanent,-0.007998051597754154
inadvertently click,-0.007998051597754154
seizure,-0.007998051597754154
computer subject interview,-0.007998051597754154
computer monday june,-0.007998051597754154
computer monday,-0.007998051597754154
29 2020 disorder,-0.007998051597754154
29 2020,-0.007998051597754154
computer information technology,-0.007998051597754154
computer information,-0.007998051597754154
seizure company laptop,-0.007998051597754154
seizure company,-0.007998051597754154
duty unite,-0.007998051597754154
access inappropriate site,-0.007998051597754154
company computer subject,-0.007998051597754154
company computer permanent,-0.007998051597754154
company computer monday,-0.007998051597754154
marine corps 1993,-0.007998051597754154
2016 day applicant,-0.007998051597754154
2016 day,-0.007998051597754154
june 14 2016,-0.007998051597754154
june 14,-0.007998051597754154
june 13 applicant,-0.007998051597754154
june 13 2016,-0.007998051597754154
contractor applicant serve,-0.007998051597754154
cross allege adverse,-0.007998051597754154
early conduct supervisor,-0.007998051597754154
early conduct,-0.007998051597754154
arise access website,-0.007998051597754154
arise access,-0.007998051597754154
onetime event applicant,-0.007998051597754154
june november 2016,-0.007998051597754154
june 2016 november,-0.007998051597754154
june november,-0.007998051597754154
inadvertent onetime event,-0.007998051597754154
inadvertent onetime,-0.007998051597754154
applicant provide link,-0.007998051597754154
far given,-0.007998051597754154
year answer,-0.007998051597754154
admit doing,-0.007998051597754154
access pornography sites,-0.007998051597754154
clearance 2004,-0.007998051597754154
contractor company applicant,-0.007998051597754154
website issue applicant,-0.007998051597754154
website issue,-0.007998051597754154
website isolate incident,-0.007998051597754154
website isolate,-0.007998051597754154
2018 response sor,-0.007998051597754154
self report early,-0.007998051597754154
admit doing applicant,-0.007998051597754154
receive industrial security,-0.007998051597754154
receive industrial,-0.007998051597754154
2020 disorder compulsion,-0.007998051597754154
bachelor degree 2003,-0.007998051597754154
applicant purportedly self,-0.007998051597754154
applicant purportedly,-0.007998051597754154
far given positive,-0.007998051597754154
applicant denied explanations,-0.007998051597754154
supervisor advise,-0.007998051597754154
store hard,-0.007998051597754154
defense industry 2003,-0.007998051597754154
2016 violation employer,-0.007998051597754154
2016 violation,-0.007998051597754154
file store hard,-0.007998051597754154
file store,-0.007998051597754154
supervisor day,-0.007998051597754154
network applicant access,-0.007998051597754154
variety security,-0.007998051597754154
26 applicant work,-0.007998051597754154
clearance 2004 career,-0.007998051597754154
applicant away home,-0.007998051597754154
project manager,-0.007998051597754154
admissions make following,-0.007998051597754154
admissions make,-0.007998051597754154
admissions,-0.007998051597754154
sor conduct cross,-0.007998051597754154
sor conduct,-0.007998051597754154
applicant avoid website,-0.007998051597754154
applicant avoid,-0.007998051597754154
old employ january,-0.007998051597754154
old employ,-0.007998051597754154
violation employer policy,-0.007998051597754154
2015 november 2016,-0.007998051597754154
2015 november,-0.007998051597754154
policy acceptable,-0.007998051597754154
technology acceptable,-0.007998051597754154
report sic information,-0.007998051597754154
report sic,-0.007998051597754154
sor applicant denied,-0.007998051597754154
manager gx tr,-0.007998051597754154
manager gx,-0.007998051597754154
applicant long view,-0.007998051597754154
applicant make aware,-0.007998051597754154
visit improper website,-0.007998051597754154
technology acceptable use,-0.007998051597754154
receive training usually,-0.007998051597754154
proper use company,-0.007998051597754154
proper use,-0.007998051597754154
receive train,-0.007998051597754154
sor response sor,-0.007998051597754154
tr 30 57,-0.007998051597754154
attempt visit improper,-0.007998051597754154
attempt visit,-0.007998051597754154
attend college earn,-0.007998051597754154
longer applicant work,-0.007998051597754154
longer applicant,-0.007998051597754154
long work hour,-0.007998051597754154
long view pornography,-0.007998051597754154
long view,-0.007998051597754154
claim applicant tell,-0.007998051597754154
active duty unite,-0.007998051597754154
level activity involve,-0.007998051597754154
degree 1999 bachelor,-0.007998051597754154
pornography applicant present,-0.007998051597754154
company record june,-0.007998051597754154
policy acceptable use,-0.007998051597754154
office following,-0.007998051597754154
underage girls applicant,-0.007998051597754154
receive training,-0.007998051597754154
receive train cyber,-0.007998051597754154
compulsion associate applicant,-0.007998051597754154
project manager gx,-0.007998051597754154
day incident inadvertent,-0.007998051597754154
manager company information,-0.007998051597754154
manager company,-0.007998051597754154
access website violation,-0.007998051597754154
basis variety security,-0.007998051597754154
basis variety,-0.007998051597754154
officer applicant provide,-0.007998051597754154
office following monday,-0.007998051597754154
computer access website,-0.007998051597754154
policy answer tr,-0.007998051597754154
understand cyber,-0.007998051597754154
laptop occasion june,-0.007998051597754154
laptop occasion,-0.007998051597754154
laptop long work,-0.007998051597754154
laptop long,-0.007998051597754154
underage girls,-0.007998051597754154
applicant understand cyber,-0.007998051597754154
possible seizure company,-0.007998051597754154
access website issue,-0.007998051597754154
management response tacit,-0.007998051597754154
management response,-0.007998051597754154
applicant excellent employee,-0.007998051597754154
compulsion associate,-0.007998051597754154
work attend college,-0.007998051597754154
work attend,-0.007998051597754154
2016 applicant use,-0.007998051597754154
policy applicant click,-0.007998051597754154
use company information,-0.007998051597754154
tacit,-0.007998051597754154
year old employ,-0.007998051597754154
laptop way applicant,-0.007998051597754154
sor applicant claime,-0.007998051597754154
applicant present information,-0.007998051597754154
applicant present character,-0.007998051597754154
discharge physical,-0.007998051597754154
laptop forensic analysis,-0.007998051597754154
laptop forensic,-0.007998051597754154
possible seizure,-0.007998051597754154
policy regarde proper,-0.007998051597754154
hour connect company,-0.007998051597754154
hour connect,-0.007998051597754154
understand cyber security,-0.007998051597754154
counsel advise,-0.007998051597754154
lcsw evaluation january,-0.007998051597754154
lcsw evaluation,-0.007998051597754154
sor allegations tr,-0.007998051597754154
1999 bachelor degree,-0.007998051597754154
guideline government allege,-0.007998051597754154
positive feedback performance,-0.007998051597754154
response tacit permission,-0.007998051597754154
applicant claime supervisor,-0.007998051597754154
applicant claime review,-0.007998051597754154
technical expertise current,-0.007998051597754154
technical expertise,-0.007998051597754154
occur applicant connect,-0.007998051597754154
occur wednesday applicant,-0.007998051597754154
applicant claim applicant,-0.007998051597754154
discharge physical unable,-0.007998051597754154
making,-0.007998051597754154
making repeat attempt,-0.007998051597754154
following monday june,-0.007998051597754154
feedback performance past,-0.007998051597754154
feedback performance,-0.007998051597754154
feedback,-0.007998051597754154
2016 applicant access,-0.007998051597754154
letters indicate applicant,-0.007998051597754154
letters indicate,-0.007998051597754154
company security information,-0.007998051597754154
degree answer applicant,-0.007998051597754154
gx tr 26,-0.007998051597754154
eligibility doubt apparent,-0.007998051597754154
eligibility doubt,-0.007998051597754154
classification brand inappropriate,-0.007998051597754154
counsel advise applicant,-0.007998051597754154
following monday,-0.007998051597754154
work hour connect,-0.007998051597754154
tacit permission,-0.007998051597754154
september 2018 response,-0.007998051597754154
addition fact,-0.007998051597754154
policy use laptop,-0.007998051597754154
record june,-0.007998051597754154
addition fact establish,-0.007998051597754154
learn lesson spouse,-0.007998051597754154
applicant click link,-0.007998051597754154
work relate travel,-0.007998051597754154
occur wednesday,-0.007998051597754154
honorably discharge physical,-0.007998051597754154
occur applicant away,-0.007998051597754154
record june 2016,-0.007998051597754154
making repeat,-0.007998051597754154
employer policy acceptable,-0.007998051597754154
applicant warn continued,-0.007998051597754154
home work relate,-0.007998051597754154
website violation company,-0.007998051597754154
website violation,-0.007998051597754154
applicant employ 2015,-0.007998051597754154
guideline sor response,-0.007998051597754154
positive feedback,-0.007998051597754154
tacit permission use,-0.007998051597754154
make aware company,-0.007998051597754154
brand inappropriate,-0.007998051597754154
brand,-0.007998051597754154
response tacit,-0.007998051597754154
lcsw,-0.007998051597754154
occasion june 2016,-0.007998051597754154
occasion june,-0.007998051597754154
supervisor office following,-0.007998051597754154
supervisor office,-0.007998051597754154
notice appear screen,-0.007998051597754154
notice appear,-0.007998051597754154
supervisor formally,-0.007998051597754154
1995 applicant honorably,-0.007998051597754154
brand inappropriate material,-0.007998051597754154
company including company,-0.007998051597754154
applicant duty time,-0.007998051597754154
gx tr june,-0.007998051597754154
gx tr 30,-0.007998051597754154
degree answer,-0.007998051597754154
notify applicant applicant,-0.007998051597754154
activity initiate security,-0.007998051597754154
2016 applicant admit,-0.007998051597754154
degree 2003 august,-0.007998051597754154
employer far given,-0.007998051597754154
employer far,-0.007998051597754154
numerous website extensive,-0.007998051597754154
pornography applicant acknowledge,-0.007998051597754154
lesson spouse state,-0.007998051597754154
lesson spouse,-0.007998051597754154
numerous website,-0.007998051597754154
unite state marine,-0.007998051597754154
report early conduct,-0.007998051597754154
report early,-0.007998051597754154
disclose reason security,-0.007998051597754154
disclose reason,-0.007998051597754154
disclose fact misuse,-0.007998051597754154
disclose fact,-0.007998051597754154
view pornography years,-0.007998051597754154
activity involve site,-0.007998051597754154
activity involve,-0.007998051597754154
november 2016 violation,-0.007998051597754154
november 2016 project,-0.007998051597754154
degree 2003,-0.007998051597754154
corps 1993,-0.007998051597754154
pornographic website isolate,-0.007998051597754154
pornographic website company,-0.007998051597754154
1999 bachelor,-0.007998051597754154
supervisor formally counsel,-0.007998051597754154
applicant work attend,-0.007998051597754154
applicant conduct applicant,-0.007998051597754154
applicant conduct regard,-0.007998051597754154
company information network,-0.007998051597754154
applicant connect personally,-0.007998051597754154
corps 1993 1995,-0.007998051597754154
allow connect,-0.007998051597754154
visit improper,-0.007998051597754154
state marine corps,-0.007998051597754154
state marine,-0.007998051597754154
acknowledge receive train,-0.007998051597754154
acknowledge receive,-0.007998051597754154
pornography june november,-0.007998051597754154
pornography june,-0.007998051597754154
regarde proper use,-0.007998051597754154
pornography sites company,-0.007998051597754154
pornography sites applicant,-0.007998051597754154
2016 applicant acknowledge,-0.007998051597754154
level activity,-0.007998051597754154
activity initiate,-0.007998051597754154
serve longer applicant,-0.007998051597754154
serve longer,-0.007998051597754154
misuse company laptop,-0.007998051597754154
connect personally,-0.007998051597754154
connect personally external,-0.007998051597754154
performance past,-0.007998051597754154
performance past year,-0.007998051597754154
performance technical,-0.007998051597754154
performance technical expertise,-0.007998051597754154
spouse marry 2005,-0.007998051597754154
annual basis variety,-0.007998051597754154
2013 2014 applicant,-0.007984361214924922
indicate applicant trustworthy,-0.007984361214924922
state intelligence community,-0.007984361214924922
reduction,-0.007963141723111418
company policy procedures,-0.007953999665702267
technology systems applicant,-0.007953999665702267
coach,-0.007953999665702267
occur month applicant,-0.007932926820036804
drives applicant,-0.007932926820036804
regular,-0.007932926820036804
pattern,-0.007932926820036804
recommend applicant grant,-0.007932926820036804
federal contractor,-0.007927696453363699
company conclude,-0.00791521793827868
applicant commit,-0.00787980327037022
intend use,-0.007863727170567818
federal student loan,-0.007863727170567818
thing applicant,-0.00786157618264839
13c,-0.007827957563279642
log applicant,-0.007799641452786657
applicant acknowledge,-0.007798645167834906
appear,-0.0077985368045578
april 2015,-0.007792106329574806
deny allegation sor,-0.007791865546638706
2010 2011,-0.007791813946608877
sale,-0.007790358333569986
incorporate finding fact,-0.007790001505483588
incorporate finding,-0.007790001505483588
experience applicant,-0.007790001505483588
download material,-0.007790001505483588
16 17,-0.007790001505483588
specifically prohibit rules,-0.007765655443940958
prohibit rules,-0.007765655443940958
specifically prohibit,-0.007765655443940958
company ae,-0.007765655443940958
removed use hardware,-0.007765655443940958
introduced removed use,-0.007765655443940958
prohibit rules procedures,-0.007765655443940958
removed use,-0.007765655443940958
introduced removed,-0.007765655443940958
authorization specifically prohibit,-0.007765655443940958
know use,-0.007764022951420994
hand,-0.007746366726221412
applicant file tax,-0.007738510737772728
returns applicant,-0.007738510737772728
company policies,-0.007718928813287377
certainly,-0.007714514558328931
specific,-0.007680836402097483
risk company,-0.007664807282057131
connect personal,-0.007664807282057131
company discovery,-0.007664807282057131
compute,-0.007664807282057131
theft,-0.00760366918789412
state law applicant,-0.007586294083950983
condition applicant,-0.007586294083950983
applicant testimony,-0.007586294083950983
applicant release,-0.007586294083950983
state law,-0.007586294083950983
applicant advise,-0.007582125186589231
department education,-0.007561825746635413
stand,-0.007542597821337381
decade,-0.007542597821337381
1994 applicant,-0.007542597821337381
overall,-0.007536586807679183
investigator july,-0.007536586807679183
premises,-0.007536586807679183
investigator july 2019,-0.007536586807679183
legal,-0.007533296501076451
following,-0.0075310042199842305
infraction applicant,-0.007512236272114726
applicant bachelor degree,-0.00749324361623217
applicant bachelor,-0.00749324361623217
employee access,-0.007491163426449263
virus malware tr,-0.007491163426449263
violate employer policy,-0.007491163426449263
commendation,-0.007491163426449263
commendation medal,-0.007491163426449263
applicant resign employment,-0.007491163426449263
contain virus,-0.007491163426449263
website view pornography,-0.007491163426449263
malware tr,-0.007491163426449263
information sensitive,-0.007484260486116817
conduct sor,-0.007482717701158161
approve,-0.007467813261515541
confirme applicant,-0.007449635719133125
dealing,-0.007436829000874858
young man,-0.0074349778890280055
lot,-0.0074349778890280055
applicant understand time,-0.0074349778890280055
22 24,-0.0074349778890280055
understand time,-0.0074349778890280055
wed,-0.007434504327321173
applicant mischarge,-0.007434504327321173
law brother,-0.007434504327321173
economic information,-0.007434504327321173
law russia,-0.007434504327321173
attend brother,-0.007434504327321173
odni,-0.007434504327321173
officials,-0.007434504327321173
critical infrastructure,-0.007434504327321173
applicant addict,-0.007434504327321173
applicant applicant testify,-0.007434504327321173
time applicant look,-0.007434504327321173
government official,-0.007434504327321173
return russia,-0.007434504327321173
child prior,-0.007434504327321173
applicant discuss matt,-0.007434504327321173
discuss matt,-0.007434504327321173
propose debarment,-0.007434504327321173
yearly,-0.007434504327321173
yearly applicant,-0.007434504327321173
17 35 tr,-0.007434504327321173
speak little,-0.007434504327321173
dhs,-0.007434504327321173
35 tr 17,-0.007434504327321173
35 tr,-0.007434504327321173
russian government military,-0.007434504327321173
monitored,-0.007434504327321173
primary defense contractor,-0.007434504327321173
rehire applicant applicant,-0.007434504327321173
mischarge government contract,-0.007434504327321173
90 93 98,-0.007434504327321173
mischarge government,-0.007434504327321173
101 tr 36,-0.007434504327321173
observation,-0.007434504327321173
political organizations,-0.007434504327321173
official enter,-0.007434504327321173
law brother law,-0.007434504327321173
law prohibit,-0.007434504327321173
77 90 93,-0.007434504327321173
applicant propose debarment,-0.007434504327321173
applicant propose,-0.007434504327321173
fso indicate,-0.007434504327321173
94 98 101,-0.007434504327321173
primary defense,-0.007434504327321173
repay,-0.007434504327321173
russian law,-0.007434504327321173
93 98,-0.007434504327321173
subcontractor,-0.007434504327321173
prior defense,-0.007434504327321173
cyberspace,-0.007434504327321173
testify applicant discuss,-0.007434504327321173
ethics committee,-0.007434504327321173
98 104,-0.007434504327321173
information applicant indicate,-0.007434504327321173
applicant return russia,-0.007434504327321173
russian law prohibit,-0.007434504327321173
saa meeting,-0.007434504327321173
fso indicate applicant,-0.007434504327321173
information tr,-0.007426315233604904
information company,-0.00740856989951669
applicant contend,-0.0073918695957838725
transfer personal file,-0.007385270612756205
withhold,-0.007385270612756205
policy regulations,-0.007385270612756205
work outside,-0.007385270612756205
confirm,-0.007385270612756205
law enforcement,-0.0073751573392465495
145 147 applicant,-0.007366939306662479
145 158,-0.007366939306662479
145 158 applicant,-0.007366939306662479
145 applicant,-0.007366939306662479
145 applicant response,-0.007366939306662479
147,-0.007366939306662479
147 applicant,-0.007366939306662479
147 applicant report,-0.007366939306662479
2017 86 ae,-0.007366939306662479
2017 86 applicant,-0.007366939306662479
2017 applicant able,-0.007366939306662479
job performance military,-0.007366939306662479
89 108,-0.007366939306662479
89 108 111,-0.007366939306662479
section applicant write,-0.007366939306662479
volunteer community,-0.007366939306662479
86 applicant state,-0.007366939306662479
86 applicant submit,-0.007366939306662479
overseas engineer,-0.007366939306662479
overseas engineer defense,-0.007366939306662479
sign statement obtained,-0.007366939306662479
2018 applicant honorably,-0.007366939306662479
applicant desensitize,-0.007366939306662479
state foreign,-0.007366939306662479
state foreign personnel,-0.007366939306662479
regarde caf,-0.007366939306662479
regarde caf allegation,-0.007366939306662479
description logged user,-0.007366939306662479
desensitize,-0.007366939306662479
desensitize attempt,-0.007366939306662479
terminated ge,-0.007366939306662479
desensitize attempt fix,-0.007366939306662479
company november 2017,-0.007366939306662479
company october 2017,-0.007366939306662479
location 2013,-0.007366939306662479
location 2013 applicant,-0.007366939306662479
country applicant tell,-0.007366939306662479
country applicant terminate,-0.007366939306662479
task assigned investigation,-0.007366939306662479
employ company employment,-0.007366939306662479
repeat information,-0.007366939306662479
21 2019 48,-0.007366939306662479
applicant desensitize attempt,-0.007366939306662479
list position downsize,-0.007366939306662479
updated,-0.007366939306662479
notarize,-0.007366939306662479
notarize june,-0.007366939306662479
notarize june 21,-0.007366939306662479
date 2013 applicant,-0.007366939306662479
date 2019,-0.007366939306662479
date 2019 list,-0.007366939306662479
use troubleshoot,-0.007366939306662479
use troubleshoot applicant,-0.007366939306662479
91 applicant,-0.007366939306662479
91 applicant provide,-0.007366939306662479
list position,-0.007366939306662479
country military applicant,-0.007366939306662479
country military tr,-0.007366939306662479
attempt fix,-0.007366939306662479
performance military civilian,-0.007366939306662479
initially untruthful,-0.007366939306662479
performance applicant notify,-0.007366939306662479
integrity willingness,-0.007366939306662479
integrity willingness ability,-0.007366939306662479
willingness ability protect,-0.007366939306662479
job position,-0.007366939306662479
job position downsized,-0.007366939306662479
attempt fix applicant,-0.007366939306662479
log applicant lie,-0.007366939306662479
december applicant,-0.007366939306662479
december applicant report,-0.007366939306662479
updated tr 73,-0.007366939306662479
untruthful,-0.007366939306662479
untruthful foreign,-0.007366939306662479
untruthful foreign military,-0.007366939306662479
repeat information previous,-0.007366939306662479
108 111 149,-0.007366939306662479
updated tr,-0.007366939306662479
secret eligibility january,-0.007366939306662479
performance military,-0.007366939306662479
action foreign country,-0.007366939306662479
write following,-0.007366939306662479
write following response,-0.007366939306662479
149 156,-0.007366939306662479
149 156 applicant,-0.007366939306662479
30 2018,-0.007366939306662479
work company tr,-0.007366939306662479
use foreign military,-0.007366939306662479
incident member foreign,-0.007366939306662479
applicant recommend security,-0.007366939306662479
engineer defense project,-0.007366939306662479
prepare attorney,-0.007366939306662479
prepare attorney adopt,-0.007366939306662479
duty military,-0.007366939306662479
incident late forthcoming,-0.007366939306662479
willingness ability,-0.007366939306662479
previous questionnaire,-0.007366939306662479
previous questionnaire applicant,-0.007366939306662479
date 2013,-0.007366939306662479
accuracy applicant,-0.007366939306662479
accuracy applicant write,-0.007366939306662479
log use credential,-0.007366939306662479
logged,-0.007366939306662479
logged user,-0.007366939306662479
logged user finish,-0.007366939306662479
description logged,-0.007366939306662479
initially untruthful foreign,-0.007366939306662479
ally nation,-0.007366939306662479
ally nation military,-0.007366939306662479
safety freedom,-0.007366939306662479
safety freedom applicant,-0.007366939306662479
action foreign,-0.007366939306662479
48 day,-0.007366939306662479
48 day response,-0.007366939306662479
secret eligibility,-0.007366939306662479
period applicant bachelor,-0.007366939306662479
information termination,-0.007366939306662479
information termination employer,-0.007366939306662479
question investigator,-0.007366939306662479
question investigator applicant,-0.007366939306662479
military tr,-0.007366939306662479
application applicant state,-0.007366939306662479
military tr 31,-0.007366939306662479
military member credential,-0.007366939306662479
military members,-0.007366939306662479
military members applicant,-0.007366939306662479
93 101,-0.007366939306662479
93 101 applicant,-0.007366939306662479
applicant remember writing,-0.007366939306662479
january 24 2018,-0.007366939306662479
different location 2013,-0.007366939306662479
applicant lie deny,-0.007366939306662479
applicant fear,-0.007366939306662479
use foreign,-0.007366939306662479
safety,-0.007366939306662479
tr 31 64,-0.007366939306662479
result information,-0.007366939306662479
result information malicious,-0.007366939306662479
base applicant suppose,-0.007366939306662479
lie deny,-0.007366939306662479
lie deny applicant,-0.007366939306662479
30 2018 dod,-0.007366939306662479
consolidate,-0.007366939306662479
reply 16,-0.007366939306662479
interrogatory aske,-0.007366939306662479
interrogatory aske accuracy,-0.007366939306662479
interrogatories response,-0.007366939306662479
interrogatories response stated,-0.007366939306662479
lie orally,-0.007366939306662479
lie orally writing,-0.007366939306662479
2017 applicant tell,-0.007366939306662479
2018 ae,-0.007366939306662479
2018 ae applicant,-0.007366939306662479
task assigned,-0.007366939306662479
work ethic reliability,-0.007366939306662479
response date,-0.007366939306662479
ae applicant interview,-0.007366939306662479
ae applicant request,-0.007366939306662479
applicant repeat information,-0.007366939306662479
applicant remember submit,-0.007366939306662479
2003 reserve 2003,-0.007366939306662479
doing away,-0.007366939306662479
doing away position,-0.007366939306662479
military civilian,-0.007366939306662479
use september,-0.007366939306662479
use september 2017,-0.007366939306662479
military supervisors,-0.007366939306662479
military supervisors applicant,-0.007366939306662479
termination employer applicant,-0.007366939306662479
lie applicant forthcoming,-0.007366939306662479
lie applicant report,-0.007366939306662479
defense project,-0.007366939306662479
defense project ally,-0.007366939306662479
employer applicant late,-0.007366939306662479
terminate late,-0.007366939306662479
terminate late october,-0.007366939306662479
incident late,-0.007366939306662479
away position,-0.007366939306662479
deny applicant use,-0.007366939306662479
employer applicant state,-0.007366939306662479
applicant write following,-0.007366939306662479
state applicant submit,-0.007366939306662479
responsibility work ethic,-0.007366939306662479
responsibility work,-0.007366939306662479
active duty military,-0.007366939306662479
transfer clearance,-0.007366939306662479
transfer clearance company,-0.007366939306662479
consolidate adjudication,-0.007366939306662479
consolidate adjudication facility,-0.007366939306662479
evidence case applicant,-0.007366939306662479
question incident member,-0.007366939306662479
2003 reserve,-0.007366939306662479
2003 2006 applicant,-0.007366939306662479
applicant initially untruthful,-0.007366939306662479
interview summarize,-0.007366939306662479
interview summarize report,-0.007366939306662479
2006 applicant seek,-0.007366939306662479
documentation company,-0.007366939306662479
documentation company aware,-0.007366939306662479
company aware,-0.007366939306662479
company aware applicant,-0.007366939306662479
clearance company,-0.007366939306662479
clearance company company,-0.007366939306662479
clearance applicant hold,-0.007366939306662479
86 ae,-0.007366939306662479
86 ae applicant,-0.007366939306662479
applicant fear safety,-0.007366939306662479
foreign personnel use,-0.007366939306662479
base investigation,-0.007366939306662479
base investigation date,-0.007366939306662479
employer company 2018,-0.007366939306662479
corroborate documentation,-0.007366939306662479
corroborate documentation company,-0.007366939306662479
finish task,-0.007366939306662479
finish task assigned,-0.007366939306662479
22 2018,-0.007366939306662479
eligibility january,-0.007366939306662479
eligibility january 24,-0.007366939306662479
information previous,-0.007366939306662479
information previous questionnaire,-0.007366939306662479
downsize manager,-0.007366939306662479
downsize manager redacted,-0.007366939306662479
downsized applicant complete,-0.007366939306662479
2003 2006,-0.007366939306662479
dod applicant asserted,-0.007366939306662479
22 2018 investigation,-0.007366939306662479
applicant panick,-0.007366939306662479
applicant panick question,-0.007366939306662479
notify company facility,-0.007366939306662479
civilian applicant,-0.007366939306662479
civilian applicant praise,-0.007366939306662479
report applicant downsized,-0.007366939306662479
reply 16 2018,-0.007366939306662479
111 132,-0.007366939306662479
degree additional,-0.007366939306662479
military member,-0.007366939306662479
2019 list position,-0.007366939306662479
conduct result information,-0.007366939306662479
2017 applicant hire,-0.007366939306662479
2017 applicant repeat,-0.007366939306662479
patriotism professionalism trustworthiness,-0.007366939306662479
degree additional credit,-0.007366939306662479
professionalism trustworthiness,-0.007366939306662479
professionalism trustworthiness responsibility,-0.007366939306662479
applicant memory reason,-0.007366939306662479
fix applicant,-0.007366939306662479
facility caf,-0.007366939306662479
facility caf adjudicative,-0.007366939306662479
tr 85 89,-0.007366939306662479
tr 85 action,-0.007366939306662479
provide copy roi,-0.007366939306662479
judgment integrity,-0.007366939306662479
judgment integrity willingness,-0.007366939306662479
request copy,-0.007366939306662479
request copy dod,-0.007366939306662479
dod applicant,-0.007366939306662479
downsized ge,-0.007366939306662479
downsize backfill,-0.007366939306662479
downsize backfill foreign,-0.007366939306662479
88 145 147,-0.007366939306662479
user finish,-0.007366939306662479
user finish task,-0.007366939306662479
military civilian applicant,-0.007366939306662479
military 1999,-0.007366939306662479
military 1999 2003,-0.007366939306662479
military applicant lie,-0.007366939306662479
fix applicant violate,-0.007366939306662479
2019 list,-0.007366939306662479
questionnaire applicant warned,-0.007366939306662479
write applicant left,-0.007366939306662479
write applicant warned,-0.007366939306662479
patriotism professionalism,-0.007366939306662479
1999 2003 reserve,-0.007366939306662479
november 2017 difficulty,-0.007366939306662479
31 93 101,-0.007366939306662479
state applicant question,-0.007366939306662479
state applicant reason,-0.007366939306662479
state applicant remember,-0.007366939306662479
redacted tell,-0.007366939306662479
redacted tell doing,-0.007366939306662479
hire defense,-0.007366939306662479
hire defense contractor,-0.007366939306662479
summarize report investigation,-0.007366939306662479
military applicant room,-0.007366939306662479
88 145,-0.007366939306662479
doha interrogatory aske,-0.007366939306662479
downsized applicant provide,-0.007366939306662479
downsized applicant write,-0.007366939306662479
remember writing position,-0.007366939306662479
86 87,-0.007366939306662479
86 87 111,-0.007366939306662479
teach foreign,-0.007366939306662479
teach foreign personnel,-0.007366939306662479
31 64 73,-0.007366939306662479
31 93,-0.007366939306662479
position downsize backfill,-0.007366939306662479
position downsize manager,-0.007366939306662479
position downsized applicant,-0.007366939306662479
position downsized ge,-0.007366939306662479
company facility,-0.007366939306662479
company facility security,-0.007366939306662479
hold extend,-0.007366939306662479
hold extend period,-0.007366939306662479
1999 2003,-0.007366939306662479
question military applicant,-0.007366939306662479
supervisor truth,-0.007366939306662479
supervisor truth applicant,-0.007366939306662479
supervisor position,-0.007366939306662479
supervisor position downsize,-0.007366939306662479
2017 applicant write,-0.007366939306662479
